review_url,coffee_name,total_score,roaster_location,coffee_origin,roast_level,agtron,est._price
https://www.coffeereview.com/review/yemen-al-kawlah-special-reserve-natural/,Yemen Al Kawlah Special Reserve Natural,95,"Livingston, Montana","Hayma Kharijiya growing region, Yemen",Medium-Light,60/77,$39.95/12 ounces
https://www.coffeereview.com/review/kona-k7-2/,Kona K7,95,"Hilo, Big Island of Hawai'i","Holualoa, Kona, Big Island of Hawai’i",Light,63/79,$35.00/4 ounces
https://www.coffeereview.com/review/ecuador-la-josefina-estate/,Ecuador La Josefina Estate,94,"Charlotte, North Carolina","El Chaco Canton, Parroquia Santa Rosa, Napo Province, Ecuador",Light,62/84,$25.00/12 ounces
https://www.coffeereview.com/review/ethiopia-kafa-natural/,Ethiopia Kafa Natural,94,"San Diego, California","Bonga Forest, Keficho-Shekicho Zone, southwest Ethiopia",Light,65/79,$23.00/12 ounces
https://www.coffeereview.com/review/el-salvador-bourbon-semi-washed/,El Salvador Bourbon Semi-Washed,94,"Livingston, Montana","Cordillera de Llamatepec, El Salvador",Medium-Light,58/72,$17.50/12 ounces
https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural-3/,Ethiopia Worka Sakaro Anaerobic Natural,94,"Richmond, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,62/78,$22.00/12 ounces
https://www.coffeereview.com/review/bale-mountain-natural-ethiopia/,Bale Mountain Natural Ethiopia,94,"Madison, Wisconsin","Werka, Guji Zone, Oromia Region, southern Ethiopia",Light,64/80,$23.00/12 ounces
https://www.coffeereview.com/review/ethiopia-sidama-arbegona-74158-washed/,Ethiopia Sidama Arbegona 74158 Washed,94,"Taichung, Taiwan","Sidamo growing region, south-central Ethiopia",Light,66/80,NT $240/227 grams
https://www.coffeereview.com/review/la-papaya-ecuador-geisha-natural/,La Papaya Ecuador Geisha Natural,96,"Madison, Wisconsin","Saraguro, Loja growing region, Ecuador",Medium-Light,59/75,$29.00/12 ounces
https://www.coffeereview.com/review/colombia-tolima-finca-el-vergel-rebel-geisha/,Colombia Tolima Finca El Vergel Rebel Geisha,95,"Taitung, Taiwan","Tolima, Colombia",Light,63/81,NT $550/200 grams
https://www.coffeereview.com/review/colombia-buenos-aires-honey-process-yellow-velvet-peach/,Colombia Buenos Aires Honey Process-Yellow Velvet Peach,95,"Changhua, Taiwan","Quindio Department, Pijao Village, Colombia",Medium-Light,60/77,NT $520/200 grams
https://www.coffeereview.com/review/encounter-of-summer/,Encounter of Summer,94,"Taitung, Taiwan",Costa Rica; Ethiopia,Light,62/80,NT $450/200 grams
https://www.coffeereview.com/review/kenya-10/,Kenya,95,"Taipei, Taiwan","Embu County, Kenya",Medium-Dark,35/51,NT $680/225 grams
https://www.coffeereview.com/review/sl34-dark-roast/,SL34 Dark Roast,94,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Dark,48/52,$69.95/8 ounces
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-lucy-station-dark-roast/,Ethiopia Bench Maji Geisha Lucy Station Dark Roast,94,"Yilan, Taiwan","Bench Maji Zone, Southern Ethiopia",Medium-Dark,45/52,NT $600/200 grams
https://www.coffeereview.com/review/kenya-ab-athena-plus/,Kenya AB Athena Plus,94,"Taiyuan, Taiwan","Nyeri growing region, south-central Kenya",Dark,33/44,NT $800/8 ounces
https://www.coffeereview.com/review/kenya-muranga/,Kenya Muranga,94,"Hsinchu, Taiwan","Embu County, Kenya",Medium-Dark,41/44,"NT $1,300/240 grams"
https://www.coffeereview.com/review/costa-rica-turrialba-volcano-honey-process/,Costa Rica Turrialba Volcano Honey Process,94,"Taipei, Taiwan","Turrialba, Costa Rica",Medium-Light,59/77,NT $325/8 ounces
https://www.coffeereview.com/review/colombia-huila-finca-el-triunfo-martha-zuniga-pink-bourbon/,Colombia Huila Finca El Triunfo Martha Zuñiga Pink Bourbon,94,"Bozeman, Montana","Tolimas, Colombia",Medium-Light,58/74,$32.00/12 ounces
https://www.coffeereview.com/review/kenya-kanwangi-aa/,Kenya Kanwangi AA,94,"San Diego, California","Kirinyaga County, south-central Kenya",Medium-Light,59/80,$24.00/12 ounces
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-lucy-station/,Ethiopia Bench Maji Geisha Lucy Station,94,"Yilan, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,64/83,NT $600/200 grams
https://www.coffeereview.com/review/ecuador-penaherrera-aaa-2/,Ecuador Peñaherrera AAA,95,"Topeka, Kansas","Imbabura Province, Ecuador",Medium-Light,60/77,$25.00/12 ounces
https://www.coffeereview.com/review/hwc-geisha-plus-geisha-black-espresso/,HWC Geisha Plus Geisha Black Espresso,95,"Taichung, Taiwan",Colombia; Ethiopia,Medium-Light,54/72,$45.00/8 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-jade-lotus/,Ethiopia Yirgacheffe Jade Lotus,94,"Taichung, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,59/75,$20.00/8 ounces
https://www.coffeereview.com/review/blue-sunda-estate-java/,Blue Sunda Estate Java,94,"Johns Creek, Georgia","West Java, Indonesia",Medium-Light,60/75,$19.00/12 ounces
https://www.coffeereview.com/review/la-papaya-natural-ecuador/,La Papaya Natural Ecuador,95,"Madison, Wisconsin","Saraguro, Loja, Ecuador",Medium-Light,58/80,$19.00/8 ounces
https://www.coffeereview.com/review/wilton-benitez-tabi-vip-colombia/,Wilton Benitez Tabi VIP Colombia,95,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,64/86,$22.00/12 ounces
https://www.coffeereview.com/review/el-mango-peru/,El Mango Peru,94,"Madison, Wisconsin","San Ignacio, Cajamarca, Peru",Medium-Light,56/77,$19.00/12 ounces
https://www.coffeereview.com/review/banko-gotiti-ethiopia/,Banko Gotiti Ethiopia,95,"Madison, Wisconsin","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,60/78,$20.00/12 ounces
https://www.coffeereview.com/review/el-morito-guatemala/,El Morito Guatemala,94,"Madison, Wisconsin","Mataquescuintla, Jalapa, Guatemala",Medium-Light,59/76,$19.00/8 ounces
https://www.coffeereview.com/review/pantan-musara-sumatra-3/,Pantan Musara Sumatra,95,"Madison, Wisconsin","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,56/78,$23.00/12 ounces
https://www.coffeereview.com/review/giakanja-kenya-2/,Giakanja Kenya,94,"Madison, Wisconsin","Nyeri County, Kenya",Medium-Light,59/79,$25.00/12 ounces
https://www.coffeereview.com/review/ethiopia-basha-bekele/,Ethiopia Basha Bekele,95,"Lexington, Virginia","Sidamo growing region, south-central Ethiopia",Light,62/86,$23.00/12 ounces
https://www.coffeereview.com/review/colombia-luz-helena-salazar-wine-yeast-grape-honey/,Colombia Luz Helena Salazar Wine Yeast Grape Honey,94,"Yilan, Taiwan","Quindio Department, Colombia",Medium-Light,58/80,NT $700/200 grams
https://www.coffeereview.com/review/kau-malolactic-natural/,Ka‘ū Malolactic Natural,94,"Hilo, Big Island of Hawai’i","Ka‘ū growing region, Big Island of Hawai’i",Medium-Light,62/76,$40.00/4 ounces
https://www.coffeereview.com/review/jade-rabbit-espresso-blend/,Jade Rabbit Espresso Blend,95,"Taoyuan, Taiwan",Ethiopia; Kenya,Medium,46/70,NT $650/8 ounces
https://www.coffeereview.com/review/colombia-finca-paraiso-gesha-wilton-benitez/,Colombia Finca Paraiso Gesha Wilton Benitez,94,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,64/84,$60.00/250 grams
https://www.coffeereview.com/review/colombia-finca-la-espana-gesha/,Colombia Finca La España Gesha,94,"Jersey City, New Jersey","Planadas, Tolima Department, Colombia",Light,64/84,$60.00/250 grams
https://www.coffeereview.com/review/colombia-huila-la-esperanza-pink-bourbon-honey/,Colombia Huila La Esperanza Pink Bourbon Honey,94,"Zhubei, Taiwan","Huila, Colombia",Medium-Light,62/76,NT $380/8 ounces
https://www.coffeereview.com/review/ethiopia-halo-beriti-single-origin-espresso/,Ethiopia Halo Beriti Single-Origin Espresso,95,"Sacramento, California","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,56/74,$24.00/12 ounces
https://www.coffeereview.com/review/ethiopia-gora-kone/,Ethiopia Gora Kone,94,"Sacramento, California","Sidamo growing region, southern Ethiopia",Light,62/84,$23.50/12 ounces
https://www.coffeereview.com/review/ecuador-finca-lugmapata/,Ecuador Finca Lugmapata,94,"San Rafael, California","Pallatanga, Chimborazo Province, Ecuador",Medium-Light,62/79,$22.00/6 ounces
https://www.coffeereview.com/review/costa-rica-raisin-honey/,Costa Rica Raisin Honey,94,"Glendale, California","Dota, Tarrazú, Costa Rica",Medium-Light,60/76,$26.00/12 ounces
https://www.coffeereview.com/review/quindio-gold-honey-colombia/,Quindio Gold Honey Colombia,94,"Madison, Wisconsin","Circasia Municipality, Quindio Department, Colombia",Light,62/80,$18.00/8 ounces
https://www.coffeereview.com/review/organic-peru-san-fernando-tres-fincas-gesha/,Organic Peru San Fernando Tres Fincas Gesha,95,"Viroqua, Wisconsin","Incawasi, La Convencion Province, Peru",Medium-Light,58/80,$29.00/12 ounces
https://www.coffeereview.com/review/kenya-washed-kiambu-gititu-ab-top/,Kenya Washed Kiambu Gititu AB Top,95,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Light,60/82,NT $300/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-guji-dasaya/,Ethiopia Natural Guji Dasaya,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,62/86,NT $290/8 ounces
https://www.coffeereview.com/review/kona-classic/,Kona Classic,94,"Hilo, Hawaii","Kona growing region, Big Island of Hawai’i",Medium-Light,60/78,$25.00/4 ounces
https://www.coffeereview.com/review/hawaii-kau-champagne-natural-2/,Hawai’i Ka‘ū Champagne Natural,94,"Hilo, Hawaii","Ka‘ū growing region, Big Island of Hawai’i",Medium-Light,60/78,$25.00/4 ounces
https://www.coffeereview.com/review/ethiopia-sidamo-rumudamo-premium/,Ethiopia Sidamo Rumudamo Premium,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/84,NT $400/8 ounces
https://www.coffeereview.com/review/yemen-natural-hamoud-abdullah-al-khisheni/,Yemen Natural Hamoud Abdullah AL-Khisheni,94,"Chia-Yi, Taiwan","Al Hayma, Sana'a Governorate, Yemen",Light,62/80,NT $600/4 ounces
https://www.coffeereview.com/review/guatemala-acatenango-gesha-7/,Guatemala Acatenango Gesha,94,"Taichung, Taiwan","Acatenango growing region, Guatemala",Light,67/86,"NT $1,200/227 grams"
https://www.coffeereview.com/review/kenya-gatomboya-2/,Kenya Gatomboya,94,"Truckee, California","Nyeri growing region, south-central Kenya",Medium-Light,59/77,$30.00/12 ounces
https://www.coffeereview.com/review/ethiopia-guji-3/,Ethiopia Guji,94,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,65/86,NT $180/8 ounces
https://www.coffeereview.com/review/burundi-nemba-washed-process/,Burundi Nemba Washed Process,94,"Viroqua, Wisconsin","Kayanza, Northern Province, Burundi",Medium-Light,60/77,$23.00/12 ounces
https://www.coffeereview.com/review/worka-sakaro-ethiopia/,Worka Sakaro Ethiopia,95,"Madison, Wisconsin","Worka Sakaro, Gedeb District, Gedeo Zone, Ethiopia",Light,62/84,$20.00/12 ounces
https://www.coffeereview.com/review/teremuka-peaberry-kenya/,Teremuka Peaberry Kenya,94,"Madison, Wisconsin","Nakuru County, Kenya",Medium-Light,60/77,$24.00/12 ounces
https://www.coffeereview.com/review/teremuka-kenya/,Teremuka Kenya,94,"Madison, Wisconsin","Nakuru County, Kenya",Medium-Light,60/77,$24.00/12 ounces
https://www.coffeereview.com/review/el-salvador-la-muela-pacamara/,El Salvador La Muela Pacamara,94,"Topeka, Kansas","Chalatenango, El Salvador",Medium-Light,58/77,$23.00/12 ounces
https://www.coffeereview.com/review/colombia-finca-juan-martin-aced-sidra/,Colombia Finca Juan Martin Aced Sidra,95,"Billings, Montana","Cauca, Colombia",Light,62/80,$31.50/12 ounces
https://www.coffeereview.com/review/guatemala-natural-santa-felisa-gesha-sf-04-95/,Guatemala Natural Santa Felisa Gesha SF-04 95,95,"Chia-Yi, Taiwan","Acatenango, Chimaltenango Department, Guatemala",Medium-Light,59/75,NT $650/4 ounces
https://www.coffeereview.com/review/colombia-red-bomb/,Colombia Red Bomb,94,"Lexington, Virginia","La Sierra, Medellin, Colombia",Medium-Light,59/77,$25.00/12 ounces
https://www.coffeereview.com/review/ethiopia-2022-coe-3-washed-temam-74110/,Ethiopia 2022 COE #3 Washed Temam 74110,95,"Chia-Yi, Taiwan","Jimma Zone, Oromia region, southern Ethiopia",Light,62/86,"NT $1,250/4 ounces"
https://www.coffeereview.com/review/espresso-giusto-3/,Espresso Giusto,94,"Lexington, Virginia",Colombia; Guatemala; Mexico,Medium-Light,54/72,$16.95/12 ounces
https://www.coffeereview.com/review/golden-parrot-blend-espresso/,Golden Parrot Blend Espresso,94,"Chia-Yi, Taiwan",Guatemala; Ethiopia; Colombia,Medium-Light,58/78,NT $210/8 ounces
https://www.coffeereview.com/review/galaxy-gesha-quindio-colombia-edwin-norena/,Galaxy Gesha Quindio Colombia Edwin Noreña,95,"Lee, Massachusetts","Circasia, Quindio Department, Colombia",Light,65/86,$38.45/12 ounces
https://www.coffeereview.com/review/kau-jn-farms-malolactic-honey/,Ka‘ū JN Farms Malolactic Honey,95,"Hilo, Big Island of Hawai’i","Ka‘ū growing region, Big Island of Hawai’i",Light,62/84,$40.00/4 ounces
https://www.coffeereview.com/review/colombia-finca-el-paraiso-rose-tea/,Colombia Finca El Paraiso Rose Tea,94,"Yilan, Taiwan","Cauca Department, Colombia",Light,64/88,NT $500/100 grams
https://www.coffeereview.com/review/colombia-monteblanco-rodrigo-sanchez-carbonic-maceration/,Colombia Monteblanco Rodrigo Sanchez Carbonic Maceration,94,"Los Angeles, California","Huila Department, Colombia",Light,56/86,$23.95/310 grams
https://www.coffeereview.com/review/colombia-cauca-granja-paraiso-92-pink-bourbon/,Colombia Cauca Granja Paraiso 92 – Pink Bourbon,94,"Lake Forest, Illinois","Piendamo, Cauca Department, Colombia",Light,67/99,$34.99/12 ounces
https://www.coffeereview.com/review/ethiopia-gatta-anaerobic/,Ethiopia Gatta Anaerobic,94,"Olympia, Washington","Sidamo growing region, southern Ethiopia",Light,65/92,$34.50/12 ounces
https://www.coffeereview.com/review/colombia-osmanthus-bouquet-granja-paraiso-92/,Colombia Osmanthus Bouquet Granja Paraiso 92,94,"Seoul, South Korea","Piendamo, Cauca Department, Colombia",Light,64/82,"KRW $28,000/100 grams"
https://www.coffeereview.com/review/colombia-granja-paraiso-92-papayo-koji/,Colombia Granja Paraíso-92- Papayo Kōji,95,"Hilo, Hawaii","Piendamó, Cauca Department, Colombia",Light,64/84,$40.00/4 ounces
https://www.coffeereview.com/review/ethiopia-dinkalem-ademe-wush-wush/,Ethiopia Dinkalem Ademe Wush Wush,95,"Floyd, Virginia","Guji Zone, Oromia Region, southern Ethiopia",Light,62/84,$28.00/12 ounces
https://www.coffeereview.com/review/colombia-pink-bourbon-5/,Colombia Pink Bourbon,95,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,64/82,$30.00/250 grams
https://www.coffeereview.com/review/kenya-kiambu-mandela-estate-aa-washed-process/,Kenya Kiambu Mandela Estate AA Washed Process,94,"Taipei, Taiwan","Kiambu County, south-central Kenya",Medium-Light,60/77,NT $349/8 ounces
https://www.coffeereview.com/review/costa-rica-volcan-azul-geisha-yeast-washed/,Costa Rica Volcán Azul Geisha Yeast-Washed,94,"Zhubei, Taiwan","West Valley, Costa Rica",Light,62/80,NT $349/100 grams
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adame-g1-natural/,Ethiopia Yirgacheffe Adame G1 Natural,94,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,63/79,NT $550/8 ounces
https://www.coffeereview.com/review/kenya-gichathaini-5/,Kenya Gichathaini,94,"Sacramento, California","Mathira West District, Nyeri growing region, Kenya",Light,64/82,$25.00/12 ounces
https://www.coffeereview.com/review/guatemala-retiro-del-quisaya-natural-process/,Guatemala Retiro del Quisaya Natural Process,94,"Durango, Colorado","San Martin Jilotepeque, Chimaltenango Department, Guatemala",Medium-Light,59/78,$18.95/12 ounces
https://www.coffeereview.com/review/ethiopia-sidama-karamo-anaerobic-natural/,Ethiopia Sidama Karamo Anaerobic Natural,94,"Bozeman, Montana","Sidamo growing region, south-central Ethiopia.",Medium-Light,62/79,$35.00/12 ounces
https://www.coffeereview.com/review/colombia-geiner-montano/,Colombia Geiner Montano,94,"Sacramento, California","Huila Department, Colombia",Medium-Light,62/78,$24.50/12 ounces
https://www.coffeereview.com/review/kabiufa-papua-new-guinea-3/,Kabiufa Papua New Guinea,94,"Madison, Wisconsin","Kabiufa, Eastern Highlands, Papua New Guinea",Medium-Light,58/77,$20.00/12 ounces
https://www.coffeereview.com/review/kau-red-catuai-peaberry/,Ka‘u Red Catuai Peaberry,94,"Hilo, Hawaii","Ka‘u growing region, Big Island of Hawai’i",Medium-Light,59/74,$30.00/4 ounces
https://www.coffeereview.com/review/ethiopia-kayon-mountain-8/,Ethiopia Kayon Mountain,94,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/82,$20.95/12 ounces
https://www.coffeereview.com/review/panama-finca-las-nubes-geisha-microlot/,Panama Finca Las Nubes Geisha Microlot,94,"Waterbury Center, Vermont","Boquete growing region, Panama",Medium-Light,60/77,$15.00/8 ounces
https://www.coffeereview.com/review/guatemala-el-milagro-bourbon-especial/,Guatemala El Milagro Bourbon Especial,95,"Topeka, Kansas","Huehuetenango, Guatemala",Medium-Light,60/78,$28.00/12 ounces
https://www.coffeereview.com/review/costa-rica-william-mora/,Costa Rica William Mora,94,"Phoenix, Arizona","Tarrazu growing region, Costa Rica",Light,65/84,$28.00/12 ounces
https://www.coffeereview.com/review/ethiopia-duromina-agaro-gera-2/,Ethiopia Duromina Agaro Gera,94,"Mount Shasta, California","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Light,62/81,$17.00/12 ounces
https://www.coffeereview.com/review/winter-2022-allocation-colombia/,Winter 2022 Allocation Colombia,94,"Phoenix, Arizona","Quindio Department, Colombia",Light,62/80,$50.00/6 ounces
https://www.coffeereview.com/review/lauras-reserve-sl34-3/,Laura’s Reserve SL34,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,60/80,$69.95/8 ounces
https://www.coffeereview.com/review/el-salvador-2022-coe17-el-mirador-washed-gesha/,El Salvador 2022 COE#17 El Mirador Washed Gesha,96,"Chia-Yi, Taiwan","Apaneca-Ilamatepec, El Salvador",Medium-Light,58/78,NT $500/4 ounces
https://www.coffeereview.com/review/panama-abu-washed-gesha-lot-gw57/,Panama ABU Washed Gesha Lot GW57,95,"Chia-Yi, Taiwan","Cañas Verdes, Boquete growing region, western Panama",Light,64/84,"NT $1,000/4 ounces"
https://www.coffeereview.com/review/guatemala-natural-finca-el-general-catuai-bourbon-espresso/,Guatemala Natural El General Bistro Lot Espresso,94,"Chia-Yi, Taiwan","Acatenango, Chimaltenango, Guatemala",Medium-Light,58/76,NT $290/8 ounces
https://www.coffeereview.com/review/ethiopia-2022-coe25-natural-tadesse-74112/,Ethiopia 2022 COE#25 Natural Tadesse 74112,94,"Chia-Yi, Taiwan","Gedeo Zone, SNNPR, southern Ethiopia",Light,65/84,NT $450 /4 ounces
https://www.coffeereview.com/review/ethiopia-washed-sidama-rumudamo/,Ethiopia Washed Sidama Rumudamo,94,"Chia-Yi, Taiwan","Arbegona, Sidamo growing region, south-central Ethiopia",Light,64/86,NT $390/8 ounces
